2015-09-10,9929.200195,9989.700195,9840.00,9859.00,260439000,9859.00
2015-09-09,10078.799805,10193.00,10031.099609,10037.799805,263822000,10037.799805
2015-09-08,9860.299805,9987.700195,9857.599609,9866.200195,222434100,9866.200195
2015-09-07,9893.50,9931.799805,9796.599609,9805.400391,170275700,9805.400391
2015-09-04,9947.00,9950.799805,9737.900391,9821.799805,325761700,9821.799805
2015-09-03,10023.799805,10118.700195,9945.900391,10042.400391,311827100,10042.400391
2015-09-02,10009.700195,10071.099609,9855.799805,9938.299805,278087000,9938.299805
2015-09-01,10136.099609,10148.50,9921.099609,9992.799805,286174100,9992.799805
2015-08-31,10297.200195,10319.099609,10190.400391,10259.00,184683800,10259.00
2015-08-28,10322.700195,10352.900391,10235.700195,10352.900391,202082600,10352.900391
2015-08-27,10229.599609,10357.299805,10176.200195,10290.200195,332907900,10290.200195
2015-08-26,10005.799805,10132.900391,9875.400391,9984.50,345702900,9984.50
2015-08-25,9880.400391,10168.099609,9819.900391,10115.400391,448305600,10115.400391
2015-08-24,9973.700195,10078.00,9502.400391,9756.599609,637103700,9756.599609
2015-08-21,10434.400391,10576.200195,10270.200195,10271.700195,336668200,10271.700195
2015-08-20,10748.200195,10797.50,10564.799805,10587.00,292081300,10587.00
2015-08-19,10843.700195,10905.299805,10776.799805,10782.400391,229362100,10782.400391
2015-08-18,10878.00,10952.200195,10846.099609,10897.900391,167048400,10897.900391
2015-08-17,10983.099609,11023.299805,10774.400391,10900.299805,202495900,10900.299805
2015-08-14,10952.400391,11034.299805,10851.599609,10879.299805,221082000,10879.299805
2015-08-13,11030.799805,11057.099609,10938.50,10947.900391,213797500,10947.900391
2015-08-12,11054.400391,11054.400391,10840.299805,10880.099609,308273600,10880.099609
2015-08-11,11278.50,11319.099609,11137.799805,11152.299805,231916800,11152.299805
2015-08-10,11239.50,11330.00,11129.299805,11311.700195,174264900,11311.700195
2015-08-07,11244.900391,11264.00,11176.799805,11178.200195,202368800,11178.200195
2015-08-06,11263.599609,11327.00,11239.400391,11253.599609,209266300,11253.599609
2015-08-05,11195.00,11302.900391,11184.700195,11279.50,255667300,11279.50
2015-08-04,11240.299805,11244.799805,11098.50,11150.50,409879000,11150.50
2015-08-03,11180.599609,11288.50,11141.200195,11265.900391,278421700,11265.900391
2015-07-31,11198.400391,11200.900391,11039.50,11180.700195,278118300,11180.700195
2015-07-30,11347.700195,11362.400391,11117.599609,11168.599609,292611300,11168.599609
2015-07-29,11310.00,11325.599609,11185.799805,11282.900391,218993700,11282.900391
2015-07-28,11179.50,11294.00,11168.099609,11252.400391,224447300,11252.400391
2015-07-27,11252.700195,11264.200195,11136.700195,11145.400391,334763800,11145.400391
2015-07-24,11415.400391,11460.299805,11300.900391,11309.299805,339313800,11309.299805
2015-07-23,11552.00,11553.599609,11429.400391,11441.900391,229334700,11441.900391
2015-07-22,11389.200195,11525.400391,11365.50,11484.299805,261183800,11484.299805
2015-07-21,11571.900391,11579.700195,11432.099609,11458.599609,222068300,11458.599609
2015-07-20,11506.900391,11612.599609,11499.400391,11556.099609,178798500,11556.099609
2015-07-17,11551.00,11551.00,11472.599609,11480.700195,229032100,11480.700195
2015-07-16,11405.200195,11536.299805,11398.599609,11510.599609,282712200,11510.599609
2015-07-15,11262.00,11360.400391,11234.299805,11335.700195,208079200,11335.700195
2015-07-14,11220.099609,11258.299805,11140.799805,11258.299805,302647200,11258.299805
2015-07-13,11178.200195,11253.50,11121.799805,11224.200195,306039600,11224.200195
2015-07-10,10958.200195,11069.799805,10896.900391,11036.099609,358655000,11036.099609
2015-07-09,10479.400391,10761.099609,10463.599609,10706.400391,306819800,10706.400391
2015-07-08,10364.700195,10478.700195,10324.299805,10430.299805,320299300,10430.299805
2015-07-07,10554.900391,10588.50,10332.099609,10346.00,325139700,10346.00
2015-07-06,10571.799805,10653.700195,10496.00,10540.099609,353557100,10540.099609
2015-07-03,10835.700195,10860.700195,10730.00,10779.799805,197292400,10779.799805
2015-07-02,10932.00,10960.700195,10835.50,10846.400391,209127500,10846.400391
2015-07-01,10857.700195,11036.900391,10784.299805,10911.50,310649600,10911.50
2015-06-30,10811.599609,10954.50,10723.200195,10769.50,369234200,10769.50
2015-06-29,11148.400391,11202.599609,10816.400391,10853.900391,463510800,10853.900391
2015-06-26,11238.700195,11434.799805,11199.900391,11372.299805,217127700,11372.299805
2015-06-25,11245.00,11441.299805,11213.099609,11308.400391,294850600,11308.400391
2015-06-24,11419.00,11420.099609,11220.400391,11321.900391,272689800,11321.900391
2015-06-23,11461.50,11497.099609,11384.50,11402.50,271933300,11402.50
2015-06-22,11184.50,11394.200195,11168.900391,11368.200195,353604700,11368.200195
2015-06-19,10890.700195,11029.099609,10880.799805,10944.299805,354736100,10944.299805
2015-06-18,10788.50,10888.400391,10654.299805,10871.900391,309136800,10871.900391
2015-06-17,10900.00,10933.900391,10779.50,10813.400391,189361600,10813.400391
2015-06-16,10766.00,10895.50,10659.700195,10871.400391,241068500,10871.400391
2015-06-15,10893.599609,10939.900391,10775.599609,10842.099609,223282600,10842.099609
2015-06-12,11124.50,11159.299805,10932.599609,11030.50,215491700,11030.50
2015-06-11,11097.599609,11231.299805,11085.099609,11156.700195,243780700,11156.700195
2015-06-10,10879.900391,11138.400391,10854.400391,11097.50,241562600,11097.50
2015-06-09,10895.00,10945.00,10750.00,10938.099609,295299200,10938.099609
2015-06-08,11022.799805,11056.099609,10917.299805,10917.299805,205932600,10917.299805
2015-06-05,11061.50,11127.900391,10984.099609,11062.00,227463000,11062.00
2015-06-04,11201.200195,11292.700195,11070.00,11146.099609,239541800,11146.099609
2015-06-03,11302.900391,11361.799805,11201.099609,11267.599609,227416500,11267.599609
2015-06-02,11314.50,11369.099609,11151.299805,11271.400391,232391400,11271.400391
2015-06-01,11264.799805,11343.200195,11180.50,11238.099609,194253900,11238.099609
2015-05-29,11375.599609,11402.700195,11192.099609,11217.599609,327769600,11217.599609
2015-05-28,11387.900391,11450.700195,11291.900391,11382.799805,191886700,11382.799805
2015-05-27,11281.700195,11467.799805,11247.200195,11431.099609,241034200,11431.099609
2015-05-26,11297.099609,11344.700195,11169.400391,11240.299805,315131700,11240.299805
2015-05-25,11421.200195,11455.299805,11262.099609,11322.299805,156476200,11322.299805
2015-05-22,11594.700195,11609.900391,11533.700195,11554.200195,168214900,11554.200195
2015-05-21,11517.900391,11595.400391,11515.700195,11595.400391,185431700,11595.400391
2015-05-20,11505.099609,11588.700195,11460.599609,11574.099609,192408700,11574.099609
2015-05-19,11406.099609,11537.799805,11404.00,11497.700195,282087100,11497.700195
2015-05-18,11336.799805,11368.00,11203.099609,11345.00,234028800,11345.00
2015-05-15,11438.799805,11438.799805,11265.900391,11317.299805,230823100,11317.299805
2015-05-14,11304.599609,11428.299805,11203.900391,11398.700195,211842200,11398.700195
2015-05-13,11366.00,11430.900391,11282.400391,11324.599609,249275600,11324.599609
2015-05-12,11332.00,11354.00,11221.50,11322.599609,292895200,11322.599609
2015-05-11,11433.700195,11481.599609,11377.700195,11445.799805,198981300,11445.799805
2015-05-08,11260.799805,11424.700195,11212.900391,11424.700195,309356600,11424.700195
2015-05-07,11125.099609,11214.799805,10928.200195,11180.299805,322768200,11180.299805
2015-05-06,11100.400391,11232.799805,11048.299805,11163.599609,275553700,11163.599609
2015-05-05,11416.400391,11503.900391,11102.900391,11115.599609,319652500,11115.599609
2015-05-04,11377.099609,11501.799805,11280.50,11429.099609,224660600,11429.099609
2015-05-01,11351.099609,11469.200195,11258.00,11385.00,000,11385.00
2015-04-30,11351.099609,11469.200195,11258.00,11385.00,386580900,11385.00
2015-04-29,11619.00,11651.900391,11378.900391,11378.900391,310361400,11378.900391
2015-04-28,11656.00,11684.599609,11543.00,11607.700195,280716900,11607.700195
2015-04-27,11532.00,11679.799805,11365.50,11640.200195,310809300,11640.200195
2015-04-24,11469.599609,11605.50,11434.599609,11505.400391,340437300,11505.400391
2015-04-23,11417.50,11461.099609,11291.299805,11425.799805,244085900,11425.799805
2015-04-22,11452.200195,11480.400391,11276.299805,11399.200195,306266200,11399.200195
2015-04-21,11439.00,11504.00,11368.200195,11422.299805,337592400,11422.299805
2015-04-20,11400.200195,11418.799805,11306.400391,11384.599609,209411300,11384.599609
2015-04-17,11565.50,11598.00,11299.900391,11359.400391,465820400,11359.400391
2015-04-16,11772.299805,11772.299805,11580.299805,11611.700195,287015300,11611.700195
2015-04-15,11742.400391,11815.599609,11710.400391,11778.400391,292619200,11778.400391
2015-04-14,11798.50,11862.599609,11645.599609,11704.700195,377819300,11704.700195
2015-04-13,11761.700195,11884.599609,11760.799805,11866.400391,229311700,11866.400391
2015-04-10,11755.299805,11778.00,11679.200195,11749.299805,336786900,11749.299805
2015-04-09,11688.400391,11747.299805,11655.200195,11734.599609,299820800,11734.599609
2015-04-08,11738.400391,11771.400391,11615.799805,11655.50,301549800,11655.50
2015-04-07,11715.599609,11771.799805,11669.299805,11730.50,366059600,11730.50
2015-04-02,11583.599609,11649.900391,11559.200195,11634.00,205806700,11634.00
2015-04-01,11482.00,11662.799805,11454.299805,11569.799805,305804100,11569.799805
2015-03-31,11510.799805,11596.099609,11444.599609,11521.099609,336270600,11521.099609
2015-03-30,11459.799805,11543.200195,11432.299805,11529.099609,304316200,11529.099609
2015-03-27,11469.700195,11524.200195,11403.900391,11427.400391,310086500,11427.400391
2015-03-26,11400.400391,11453.799805,11294.700195,11453.799805,308558600,11453.799805
2015-03-25,11560.700195,11591.700195,11449.299805,11464.700195,252131500,11464.700195
2015-03-24,11428.50,11618.299805,11409.900391,11579.299805,331905900,11579.299805
2015-03-23,11394.00,11465.400391,11364.299805,11452.799805,328734600,11452.799805
2015-03-20,11109.799805,11458.299805,11090.200195,11419.599609,618645900,11419.599609
2015-03-19,11062.900391,11146.50,11040.200195,11091.00,259184200,11091.00
2015-03-18,11057.400391,11076.00,10957.700195,11050.00,295712600,11050.00
2015-03-17,11117.50,11129.00,10953.700195,11028.099609,260645800,11028.099609
2015-03-16,11082.400391,11146.700195,11077.400391,11114.700195,292847600,11114.700195
2015-03-13,11072.900391,11077.700195,10993.50,11033.799805,253107600,11033.799805
2015-03-12,11022.900391,11068.00,10993.099609,11011.799805,439287600,11011.799805
2015-03-11,10950.299805,11048.200195,10908.00,11021.799805,265916200,11021.799805
2015-03-10,11060.50,11081.200195,10858.400391,10902.200195,299027000,10902.200195
2015-03-09,11007.900391,11078.799805,10962.400391,11054.200195,221014700,11054.200195
2015-03-06,11144.50,11158.900391,11070.200195,11091.900391,272187500,11091.900391
2015-03-05,11078.099609,11154.299805,11039.200195,11124.400391,260657700,11124.400391
2015-03-04,11048.099609,11079.299805,10921.400391,11051.299805,253266900,11051.299805
2015-03-03,11197.599609,11212.799805,11001.700195,11014.700195,246878300,11014.700195
2015-03-02,11190.50,11239.799805,11123.299805,11178.50,312325400,11178.50
2015-02-27,11142.900391,11184.50,11070.799805,11178.299805,412536300,11178.299805
2015-02-26,11023.299805,11145.900391,11014.400391,11139.50,271208100,11139.50
2015-02-25,11027.900391,11072.50,11011.700195,11049.50,255498600,11049.50
2015-02-24,11027.700195,11082.700195,10951.099609,11064.50,297628100,11064.50
2015-02-23,11001.299805,11015.400391,10935.099609,10990.099609,272017200,10990.099609
2015-02-20,10889.799805,10916.799805,10759.00,10879.299805,336297400,10879.299805
2015-02-19,10781.00,10918.400391,10726.299805,10910.400391,350256400,10910.400391
2015-02-18,10764.599609,10852.599609,10764.099609,10805.299805,298366800,10805.299805
2015-02-17,10591.599609,10730.099609,10526.599609,10698.00,272473600,10698.00
2015-02-16,10717.799805,10793.099609,10679.900391,10689.50,220583500,10689.50
2015-02-13,10618.50,10794.900391,10606.700195,10739.50,427944600,10739.50
2015-02-12,10349.599609,10607.099609,10328.50,10562.200195,328004200,10562.200195
2015-02-11,10496.099609,10516.50,10342.799805,10364.799805,237217400,10364.799805
2015-02-10,10389.799805,10561.400391,10338.599609,10500.099609,275834900,10500.099609
2015-02-09,10467.799805,10473.299805,10289.700195,10364.900391,290048000,10364.900391
2015-02-06,10547.099609,10606.799805,10497.50,10573.099609,278007700,10573.099609
2015-02-05,10451.700195,10535.50,10388.900391,10535.50,301147200,10535.50
2015-02-04,10620.900391,10688.00,10497.400391,10577.799805,386829400,10577.799805
2015-02-03,10426.799805,10634.200195,10414.599609,10598.200195,446421200,10598.200195
2015-02-02,10396.599609,10401.00,10136.400391,10328.099609,443722900,10328.099609
2015-01-30,10562.599609,10581.599609,10336.099609,10403.299805,418610700,10403.299805
2015-01-29,10391.200195,10513.099609,10320.799805,10507.599609,336720400,10507.599609
2015-01-28,10676.599609,10687.00,10395.599609,10456.900391,366625000,10456.900391
2015-01-27,10669.50,10707.099609,10528.099609,10598.900391,322879500,10598.900391
2015-01-26,10502.599609,10716.900391,10451.00,10696.099609,309103700,10696.099609
2015-01-23,10604.900391,10693.00,10532.400391,10581.50,493574600,10581.50
2015-01-22,10382.200195,10560.900391,10339.599609,10510.599609,508500200,10510.599609
2015-01-21,10325.00,10340.299805,10147.00,10335.299805,367573500,10335.299805
2015-01-20,10194.900391,10332.299805,10186.700195,10283.900391,446596900,10283.900391
2015-01-19,10091.299805,10193.799805,10036.700195,10157.50,253509700,10157.50
2015-01-16,9948.599609,10060.200195,9882.099609,10038.900391,367663400,10038.900391
2015-01-15,9953.099609,10008.900391,9646.400391,9982.50,408080100,9982.50
2015-01-14,9801.700195,10013.799805,9778.900391,9846.00,474511500,9846.00
2015-01-13,9762.400391,9995.700195,9757.299805,9966.00,407220100,9966.00
2015-01-12,9805.50,9882.099609,9682.099609,9797.50,454276600,9797.50
2015-01-09,10080.00,10080.00,9610.099609,9719.00,789490200,9719.00
2015-01-08,10053.200195,10143.00,9970.299805,10115.00,320452300,10115.00
2015-01-07,9937.299805,10051.200195,9836.400391,9891.400391,290122400,9891.400391
2015-01-06,10040.700195,10060.799805,9871.099609,9871.099609,282855400,9871.099609
2015-01-05,10267.200195,10390.799805,9977.799805,9993.299805,299610800,9993.299805
2015-01-02,10386.700195,10440.299805,10232.299805,10350.799805,220239700,10350.799805
2014-12-31,10260.200195,10305.799805,10253.50,10279.50,83605300,10279.50
2014-12-30,10365.400391,10365.400391,10269.400391,10279.200195,163930600,10279.200195
2014-12-29,10427.799805,10446.299805,10216.200195,10394.200195,220893700,10394.200195
2014-12-24,10456.099609,10495.900391,10437.799805,10481.799805,45207600,10481.799805
2014-12-23,10380.200195,10477.700195,10314.400391,10477.700195,161428200,10477.700195
2014-12-22,10387.50,10458.00,10294.900391,10371.00,186407300,10371.00
2014-12-19,10483.400391,10500.099609,10186.700195,10363.599609,497368700,10363.599609
2014-12-18,10218.00,10391.299805,10167.200195,10391.299805,417879700,10391.299805
2014-12-17,9990.700195,10100.50,9916.900391,10049.50,342107900,10049.50
2014-12-16,9954.200195,10095.099609,9661.00,10081.900391,563114900,10081.900391
2014-12-15,10149.599609,10268.200195,9900.299805,9903.900391,334259400,9903.900391
2014-12-12,10358.200195,10407.50,10127.50,10145.00,293905100,10145.00
2014-12-11,10397.400391,10505.799805,10322.700195,10431.799805,273894000,10431.799805
2014-12-10,10536.299805,10593.299805,10347.200195,10396.900391,272364900,10396.900391
2014-12-09,10704.299805,10707.299805,10461.200195,10461.599609,367386400,10461.599609
2014-12-08,10864.599609,10919.299805,10805.200195,10805.200195,189142400,10805.200195
2014-12-05,10756.400391,10906.099609,10718.099609,10900.700195,335915100,10900.700195
2014-12-04,10902.700195,10928.299805,10587.00,10619.900391,397238400,10619.900391
2014-12-03,10776.099609,10903.099609,10754.900391,10875.900391,285479100,10875.900391
2014-12-02,10701.099609,10763.00,10653.200195,10749.200195,228185900,10749.200195
2014-12-01,10700.599609,10757.599609,10648.200195,10672.799805,231093300,10672.799805
2014-11-28,10722.299805,10772.200195,10656.50,10770.700195,228444400,10770.700195
2014-11-27,10660.400391,10745.400391,10629.099609,10727.599609,195149600,10727.599609
2014-11-26,10723.200195,10736.400391,10610.099609,10647.00,230988600,10647.00
2014-11-25,10621.900391,10792.299805,10609.400391,10699.599609,448003600,10699.599609
2014-11-24,10558.700195,10715.099609,10528.799805,10642.50,361456200,10642.50
2014-11-21,10225.599609,10542.50,10209.00,10520.799805,432600000,10520.799805
2014-11-20,10351.50,10351.50,10132.200195,10209.200195,372096700,10209.200195
2014-11-19,10395.799805,10451.799805,10328.900391,10376.799805,335202200,10376.799805
2014-11-18,10320.099609,10466.299805,10296.299805,10432.900391,318105500,10432.900391
2014-11-17,10061.099609,10336.299805,10040.900391,10309.00,355982600,10309.00
2014-11-14,10192.299805,10195.099609,10056.799805,10148.00,405111200,10148.00
2014-11-13,10207.599609,10252.299805,10044.200195,10140.400391,288333000,10140.400391
2014-11-12,10307.00,10342.599609,10136.400391,10157.299805,287992200,10157.299805
2014-11-11,10319.799805,10418.400391,10296.099609,10338.799805,246120300,10338.799805
2014-11-10,10103.900391,10282.400391,10052.200195,10273.00,224421200,10273.00
2014-11-07,10291.00,10311.50,10017.50,10126.299805,319455200,10126.299805
2014-11-06,10242.700195,10463.299805,10175.299805,10261.799805,372892100,10261.799805
2014-11-05,10246.599609,10310.599609,10131.200195,10276.900391,312655000,10276.900391
2014-11-04,10361.00,10455.200195,10140.50,10154.400391,338022800,10154.400391
2014-11-03,10454.299805,10508.799805,10333.299805,10374.400391,285477600,10374.400391
2014-10-31,10448.400391,10513.299805,10324.799805,10477.799805,401751800,10477.799805
2014-10-30,10304.599609,10340.299805,9994.799805,10263.700195,358028100,10263.700195
2014-10-29,10406.00,10441.099609,10204.799805,10247.799805,313345400,10247.799805
2014-10-28,10260.200195,10423.400391,10248.599609,10394.799805,276850100,10394.799805
2014-10-27,10469.400391,10474.799805,10093.400391,10195.200195,383783900,10195.200195
2014-10-24,10299.400391,10369.00,10260.700195,10339.299805,278418200,10339.299805
2014-10-23,10202.700195,10359.00,10127.00,10333.700195,311530900,10333.700195
2014-10-22,10169.599609,10249.900391,10067.00,10249.900391,335121500,10249.900391
2014-10-21,9893.50,10167.799805,9851.50,10152.099609,368717900,10152.099609
2014-10-20,9898.900391,9958.900391,9802.799805,9915.200195,335391200,9915.200195
2014-10-17,9723.00,9977.400391,9651.099609,9956.799805,436588400,9956.799805
2014-10-16,9897.200195,9942.00,9370.50,9669.700195,786593000,9669.700195
2014-10-15,10204.700195,10225.599609,9774.900391,9838.50,448114700,9838.50
2014-10-14,10138.099609,10236.799805,10016.50,10204.900391,300587900,10204.900391
2014-10-13,10072.400391,10274.799805,10042.200195,10187.299805,239626200,10187.299805
2014-10-10,10186.700195,10290.900391,10102.400391,10150.50,358995300,10150.50
2014-10-09,10465.299805,10470.799805,10201.00,10273.700195,307914900,10273.700195
2014-10-08,10384.599609,10460.900391,10320.00,10339.00,327285500,10339.00
2014-10-07,10610.00,10610.00,10422.099609,10430.700195,268329800,10430.700195
2014-10-06,10657.599609,10728.799805,10632.50,10645.700195,198107400,10645.700195
2014-10-03,10561.00,10582.00,10436.400391,10567.599609,239757900,10567.599609
2014-10-02,10742.50,10769.299805,10418.099609,10418.099609,406480200,10418.099609
2014-10-01,10793.900391,10889.299805,10734.599609,10753.200195,274950800,10753.200195
2014-09-30,10724.50,10860.099609,10714.00,10825.50,277850000,10825.50
2014-09-29,10828.200195,10852.700195,10625.50,10686.00,241844600,10686.00
2014-09-26,10770.599609,10891.00,10701.200195,10851.400391,203758900,10851.400391
2014-09-25,10847.799805,10948.599609,10733.099609,10783.099609,276503300,10783.099609
2014-09-24,10798.900391,10860.50,10679.200195,10856.900391,256971600,10856.900391
2014-09-23,10918.900391,10918.900391,10781.200195,10801.799805,263280400,10801.799805
2014-09-22,10961.900391,11026.50,10930.50,10947.900391,194774200,10947.900391
2014-09-19,11108.900391,11191.799805,11001.900391,11001.900391,381036100,11001.900391
2014-09-18,10931.799805,11016.50,10899.200195,10991.00,262363200,10991.00
2014-09-17,10855.00,10939.200195,10818.099609,10907.400391,246255600,10907.400391
2014-09-16,10829.900391,10836.700195,10737.299805,10798.700195,258025000,10798.700195
2014-09-15,10849.799805,10894.799805,10815.200195,10841.299805,156410300,10841.299805
2014-09-12,10895.700195,10930.200195,10838.900391,10888.900391,153430500,10888.900391
2014-09-11,10951.900391,10963.50,10823.900391,10886.299805,210035000,10886.299805
2014-09-10,10909.900391,10937.799805,10821.299805,10937.799805,237811600,10937.799805
2014-09-09,11060.200195,11080.599609,10939.700195,10951.599609,204785900,10951.599609
2014-09-08,11158.400391,11163.00,11043.00,11102.599609,179761600,11102.599609
2014-09-05,11085.50,11182.00,11062.200195,11148.900391,269753500,11148.900391
2014-09-04,10853.799805,11146.599609,10835.400391,11100.099609,400312200,11100.099609
2014-09-03,10799.200195,10927.200195,10783.400391,10886.799805,218737500,10886.799805
2014-09-02,10768.50,10822.599609,10736.400391,10755.00,168158100,10755.00
2014-09-01,10749.200195,10784.099609,10693.900391,10746.50,107653300,10746.50
2014-08-29,10742.700195,10785.299805,10614.50,10728.799805,190471100,10728.799805
2014-08-28,10808.50,10844.400391,10688.00,10722.200195,179770300,10722.200195
2014-08-27,10821.900391,10883.799805,10787.400391,10837.400391,190905600,10837.400391
2014-08-26,10672.400391,10835.50,10669.400391,10826.900391,215487300,10826.900391
2014-08-25,10607.099609,10695.700195,10563.599609,10690.099609,148342300,10690.099609
2014-08-22,10582.099609,10588.700195,10436.400391,10500.200195,155283800,10500.200195
2014-08-21,10429.799805,10569.299805,10386.700195,10556.400391,168281900,10556.400391
